timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1013462993585,-31,-10,-6,-4,-4,-2,-2,-7
1013462993585,9,4,1,1,0,-1,-2,-1
1013462997540,6,2,-1,0,0,-1,0,4
1013462997540,9,3,4,0,-1,-1,-1,2
1013462998246,18,2,-3,-1,-1,1,0,-6
1013462998246,-35,-7,-2,1,-1,0,-1,-2
1013462999888,5,-4,-5,-8,-4,-1,-1,-1
1013462999888,-2,2,-2,2,1,-1,-2,0
1013463004799,9,5,10,5,1,2,-1,3
1013463004799,4,2,0,-1,-1,0,1,0
1013463013190,-2,-4,-5,-2,-2,-2,-1,-8
1013463013190,-4,-5,-7,-6,-2,-2,0,-1
1013463029764,2,-6,-6,-3,-1,-1,0,1
1013463029764,7,-4,-5,-3,-1,0,0,0
1013463033302,-4,12,15,4,2,0,-1,2
1013463033302,4,-3,-3,-1,-1,-1,0,-1
1013463049883,-9,3,2,0,0,-1,1,-2
1013463049883,9,0,-3,-1,-1,-1,-1,5
1013463064866,-6,-10,-10,-4,-2,1,2,1
1013463064866,0,2,1,3,3,0,0,-8
1013463066400,-2,0,3,3,0,0,-2,1
1013463066400,-12,0,6,0,-2,-2,1,0
1013463111670,5,1,-1,-3,-2,0,0,4
1013463111670,4,-4,-14,-3,-2,-2,-2,-3
1013463112572,9,1,14,-3,-1,-1,-1,0
1013463112572,-16,-4,-4,0,0,-1,-1,1
1013463113218,16,2,-3,2,-2,0,1,4
1013463113218,-2,-3,5,1,0,-1,0,2
1013463115619,-14,4,0,0,1,0,1,-3
1013463115619,10,-4,-7,-2,-2,0,-1,-1
1013463123763,-9,0,5,-1,0,-1,-1,-2
1013463123763,15,3,0,1,-1,0,0,0
1013463130811,-20,-5,-5,0,-1,-1,-1,-1
1013463130811,4,3,1,-3,-1,-1,0,1
1013463138319,-7,-7,-5,0,0,-1,-1,-13
1013463138319,22,7,2,-2,-1,1,0,4
1013463153217,-10,-4,-1,3,-1,-1,-1,-1
1013463153217,-2,4,2,-1,1,0,-1,-8
1013463161440,8,0,1,-2,0,-1,0,2
1013463161440,-5,-1,0,-1,0,-1,1,0
1013463185074,-3,-5,-5,-2,0,0,-1,2
1013463185074,7,3,0,2,-1,0,0,2
1013463185791,-10,0,-4,-3,1,0,-1,-1
1013463185791,8,2,4,1,-1,1,-1,-2
1013463198949,-3,-1,-7,1,-1,-1,-1,1
1013463198949,-7,0,3,-1,0,1,0,0
1013463199577,14,2,5,1,0,1,0,1
1013463199577,-22,-5,-4,1,0,-2,-1,0
1013463222014,15,-1,-4,-2,-2,-1,1,1
1013463222014,0,-2,1,1,0,1,0,-1
1013463222890,1,-1,-1,-1,-1,-1,1,2
1013463222890,-8,-4,-5,-4,-2,-3,-2,-5
1013463244629,5,4,-1,-3,1,0,1,4
1013463244629,27,2,9,2,1,-1,-3,2
1013463245335,-18,2,2,0,-1,0,0,2
1013463245335,-16,0,3,1,-1,0,1,-2
1013463258957,-7,-3,-6,-1,0,-1,1,0
1013463258957,-21,-6,-8,-2,-2,-1,-1,0
1013463259629,21,6,1,2,2,0,-2,0
1013463259629,23,4,5,0,0,0,-1,3
1013463282127,-23,-4,1,0,-2,0,-3,-4
1013463282127,7,-1,-5,-1,-2,-1,0,-1
1013463282783,-8,-5,0,-2,-3,-2,-1,-3
1013463282783,0,1,-1,-3,-1,-1,1,0
1013463304568,17,6,6,4,2,1,-1,0
1013463304568,-2,-3,-5,-3,-3,-2,0,-2
1013463305414,12,-2,-2,0,1,-1,-1,0
1013463305414,-38,-8,-6,-3,-1,0,-1,5
1013463318915,17,2,0,-2,0,-1,-2,-13
1013463318915,-39,1,8,2,1,0,1,-2
1013463319713,30,-1,-3,-1,-1,-1,0,5
1013463319713,-16,4,4,0,0,0,0,-3
1013463341758,9,-2,-3,0,-1,0,1,2
1013463341758,11,3,9,3,1,0,-1,0
1013463342675,-12,-5,-8,-5,-3,-1,0,-4
1013463342675,8,-5,-10,-3,-2,-2,-3,-1
1013463365074,15,4,7,5,1,0,-2,1
1013463365074,-12,-4,3,1,-2,1,1,-1
1013463365742,-10,-3,-3,0,-6,0,-1,-1
1013463365742,-1,-6,-7,-6,-2,-2,1,0
1013463378753,5,3,1,0,0,0,-2,2
1013463378753,27,4,-2,-2,-1,-1,-1,-2
1013463379693,-15,-2,6,4,2,-1,0,1
1013463379693,17,5,5,-1,1,0,-3,-10
1013463409448,-24,-12,-11,-7,-2,-2,0,1
1013463409448,-3,3,3,4,2,1,0,2
1013463410423,-2,-1,-2,-4,-2,1,-1,-5
1013463410423,6,5,3,5,0,0,0,1
1013463424731,10,1,-2,-2,-2,-2,0,0
1013463424731,-4,-5,-6,-1,-3,0,-1,0
1013463425333,-21,-1,-1,-1,-1,-3,-2,-7
1013463425333,14,0,3,1,1,1,0,0
1013463438989,-21,-4,0,-1,-1,0,-1,-3
1013463438989,8,1,-8,-6,-4,-1,2,6
1013463439597,10,7,6,3,0,-1,-3,-6
1013463439597,-1,4,3,-1,0,3,0,6
1013463469621,-6,-4,-4,-1,-1,0,0,-2
1013463469621,9,-4,-3,0,1,-2,-2,-4
1013463470307,5,2,0,-3,2,1,1,4
1013463470307,-51,-13,-22,-4,-2,-2,-1,-5
1013463491908,12,6,13,5,0,0,-2,2
1013463491908,-7,4,0,0,-2,2,0,2
1013463492595,11,-7,-2,3,0,-1,1,2
1013463492595,1,7,6,2,-1,1,2,3
1013463508598,12,-4,-8,-5,-2,-1,0,0
1013463508598,-33,-4,0,0,1,0,-1,-1
1013463509314,-7,1,-2,0,0,-1,-1,-5
1013463509314,24,2,0,-3,-1,0,1,2
1013463522014,-1,-2,1,1,-2,-2,-1,-1
1013463522014,9,3,7,0,2,-1,1,5
1013463522950,7,1,-2,-5,0,-2,-2,4
1013463522950,-1,-5,-3,2,0,-2,-1,-9
1013463544551,-15,3,1,1,0,0,-2,0
1013463544551,9,2,-3,-2,0,-1,-2,0
1013463545298,13,-5,-1,-2,0,0,0,3
1013463545298,-29,-7,-3,1,-2,-1,0,2
1013463558072,3,4,4,-2,0,0,-1,-2
1013463558072,8,0,-3,0,0,-1,1,-2
1013463566326,-5,2,2,0,-1,-1,1,6
1013463566326,16,0,2,2,-1,-1,0,1
1013463582185,-9,-2,-7,-2,-2,-1,0,1
1013463582185,10,-1,1,-3,-3,-1,-1,1
1013463582807,-38,-7,0,1,0,-1,-1,-4
1013463582807,10,1,4,2,1,1,0,12
1013463604607,-5,-2,-4,-1,-1,-1,-1,-7
1013463604607,19,1,-4,-3,-3,-1,-3,-6
1013463605310,9,0,-5,-1,0,0,1,6
1013463605310,-27,-3,3,1,2,0,-2,-3
1013463618290,-1,-2,9,-1,-1,0,-2,-2
1013463618290,-1,0,1,3,1,1,-1,-3
1013463627165,-9,-5,-11,-6,-2,-1,-1,-3
1013463627165,16,5,8,0,0,-2,2,-2
1013463642588,22,6,-5,0,-2,-1,2,4
1013463642588,-31,-4,2,-1,0,-1,-1,2
1013463644057,-10,-4,0,2,0,-1,-3,-2
1013463644057,12,0,-2,-2,-1,1,0,-2
1013463672025,4,-3,-1,1,1,-1,-1,7
1013463672025,-1,0,-4,-3,-2,-2,-2,-12
1013463673640,27,2,-3,-1,-2,-1,-2,-1
1013463673640,-39,-6,-2,-1,-1,-2,0,-3
1013463678264,0,3,4,2,0,0,2,1
1013463678264,1,-5,-1,2,1,1,1,3
1013463687111,4,3,1,-2,-1,-2,-1,1
1013463687111,16,-4,-1,-1,-2,0,-2,-4
1013463701997,-20,-5,-8,-4,-1,-1,-1,-6
1013463701997,-1,2,0,-2,-3,0,1,3
1013463703570,7,5,9,1,0,0,2,-2
1013463703570,19,3,4,1,0,-2,-1,6
1013463724603,-18,-4,-4,-1,2,0,-2,-2
1013463724603,-24,-6,-6,-5,-4,-2,-3,-6
1013463726093,0,3,2,1,1,-1,2,1
1013463726093,14,3,1,0,-1,-1,-2,-3
1013463738281,13,-1,-2,-3,-3,-2,0,-1
1013463738281,7,1,-3,0,0,0,0,3
1013463747172,-40,-9,1,0,-3,1,-2,-5
1013463747172,24,8,2,1,1,1,0,1
1013463762021,-36,-3,1,1,0,-1,-2,-5
1013463762021,-21,-6,-5,-5,-2,-4,-1,1
1013463763608,21,-5,-2,-5,-3,-1,0,1
1013463763608,-3,3,0,0,0,-3,0,-3
1013463784676,-9,-4,0,0,-1,1,1,3
1013463784676,2,3,3,3,1,0,1,0
1013463786257,19,6,-1,1,1,2,0,5
1013463786257,-18,-4,-6,-3,-2,-2,1,0
1013463798264,30,1,2,1,0,0,1,3
1013463798264,11,4,2,0,-1,-1,-1,0
1013463807145,-39,-2,-1,3,1,0,0,-1
1013463807145,22,-4,-1,-4,-1,2,-1,1
1013463822116,-2,3,3,3,3,0,0,0
1013463822116,5,-3,-4,-5,-2,-1,1,-2
1013463823746,9,2,2,4,0,-1,-1,-1
1013463823746,-7,-4,-6,-3,-1,-1,-2,-1
1013463844549,-2,0,0,1,-1,-1,-1,-1
1013463844549,17,1,2,0,0,0,-1,2
1013463846125,13,1,-6,-4,-2,-1,-1,-2
1013463846125,-26,-6,2,0,0,0,0,2
1013463866995,4,-1,1,0,-1,-1,-2,-14
1013463866995,5,-6,-3,-1,-1,0,0,1
1013463868589,-3,-2,-4,0,0,-1,0,-4
1013463868589,-32,2,1,-1,-1,-2,0,-2
1013463881955,10,4,6,1,0,-1,1,8
1013463881955,-3,-3,-2,3,1,-1,-1,-7
1013463883596,-2,-1,-1,-6,-1,0,0,1
1013463883596,14,-1,-2,1,-2,-2,0,-2
1013463904582,7,3,-2,-2,0,1,1,5
1013463904582,6,5,6,3,2,1,-3,-1
1013463906099,-13,-7,1,3,0,1,0,1
1013463906099,2,1,-2,-2,-1,-2,-2,-1
1013463927011,-1,-1,-5,-4,-3,-1,-1,-5
1013463927011,5,-5,-5,-2,-1,-1,1,2
1013463928599,26,6,3,1,-1,-1,0,-1
1013463928599,-36,-6,0,2,1,-1,0,0
1013463942021,2,-5,1,2,0,-1,0,4
1013463942021,8,6,6,2,2,1,2,2
1013463943559,7,-5,-4,0,-2,-1,-2,-3
1013463943559,7,-2,-2,-5,-1,0,-2,-1
1013463964562,6,-4,-10,-2,0,-1,0,2
1013463964562,-17,1,5,1,-3,-1,-1,-1
1013463966105,7,4,3,1,0,0,2,1
1013463966105,7,-1,-4,-2,-2,0,-1,-3
1013463987018,-14,-5,-4,-6,-1,-1,-3,-6
1013463987018,-3,2,2,3,2,-1,1,1
1013463988555,-9,3,6,0,0,-1,-1,2
1013463988555,2,-2,-1,1,1,0,0,-2
1013464002025,-2,-2,-3,-2,-2,-1,-1,0
1013464002025,0,-4,-4,-1,-1,0,-2,-4
1013464003637,-4,-1,-1,1,1,2,-1,-1
1013464003637,16,8,5,2,0,0,-1,8
1013464024667,6,-1,1,0,0,0,-1,-2
1013464024667,-6,-1,-5,1,0,0,0,1
1013464026094,-2,-2,14,-4,-1,-2,-2,1
1013464026094,2,0,-4,2,0,-1,1,-3
1013464047091,-13,-3,5,1,-1,1,1,2
1013464047091,6,3,3,0,-2,-2,0,1
1013464048653,10,-3,-10,-2,0,-1,2,1
1013464048653,-11,0,0,1,0,-1,0,-10
1013464061359,10,0,-4,-2,-1,-2,-1,2
1013464061359,-31,-5,1,-2,1,-3,-2,-7
1013464068099,0,0,-2,0,-3,-3,1,-1
1013464068099,12,-2,-4,1,1,-1,0,1
1013464083058,16,7,3,-1,0,0,0,-1
1013464083058,-13,-4,-2,-1,1,0,-2,2
1013464092144,-10,3,-2,-2,-1,0,-1,2
1013464092144,30,-1,-2,0,-3,-1,0,-2
1013464107235,-7,1,0,0,-3,-1,1,3
1013464107235,-54,-7,-3,-2,-3,-1,0,-5
1013464108613,-7,-6,-7,-2,1,-2,-4,-2
1013464108613,-5,-3,-14,0,-2,1,-3,-1
1013464129633,17,4,17,0,1,0,2,2
1013464129633,17,5,2,0,0,0,2,4
1013464131095,-11,-5,-13,0,0,-1,-2,-2
1013464131095,-21,-5,3,0,1,-1,-2,-2
1013464143255,6,7,2,-1,-3,-2,-2,-1
1013464143255,11,-3,-4,-3,-3,1,-1,1
1013464152169,9,-1,-1,0,-1,-1,0,-2
1013464152169,-4,4,4,3,3,1,1,4
1013464167005,-13,-8,1,1,1,-2,-1,-6
1013464167005,25,5,-2,-5,-1,0,2,3
1013464168603,4,1,-2,-2,-2,0,-1,-3
1013464168603,13,2,5,0,0,-2,-1,0
1013464189357,-12,-9,-9,-3,-1,-1,-1,-5
1013464189357,0,-2,-8,0,-3,-3,-2,-1
1013464195829,9,2,2,1,1,0,-2,6
1013464195829,7,7,7,-1,0,1,2,0
1013464203309,-2,-1,-6,-1,-3,-2,0,-6
1013464203309,-7,-7,3,3,1,-1,-1,0
1013464212136,-34,-4,-1,-2,0,-1,0,-1
1013464212136,3,-3,3,3,0,0,-1,-11
1013464227094,-1,0,-2,1,0,-1,-2,2
1013464227094,22,1,-2,-3,-1,1,2,6
1013464228591,-17,-8,-3,1,-2,-1,-1,-1
1013464228591,-6,1,-1,-4,-1,0,0,0
1013464249534,10,-4,-6,-3,-2,-1,0,3
1013464249534,-12,1,-15,0,-1,0,0,-3
1013464251093,8,3,22,5,1,0,0,2
1013464251093,28,4,-4,-6,0,-2,-1,1
1013464272009,-26,-4,-2,4,2,0,1,2
1013464272009,-1,-4,-2,-4,0,1,-1,1
1013464273708,4,6,-3,-1,-1,0,1,-3
1013464273708,-13,-2,-3,0,-2,-3,-3,2
1013464287156,19,5,4,-1,-1,-1,0,7
1013464287156,7,-2,5,0,0,0,-1,-5
1013464288610,-34,-7,-6,-5,-3,-1,0,-6
1013464288610,17,-7,-1,-3,-3,-1,0,-3
1013464309704,-7,6,1,1,1,-1,-2,1
1013464309704,3,-1,2,1,1,-1,-3,-3
1013464311206,9,3,-2,-1,-2,-1,-1,-4
1013464311206,-12,3,4,5,3,2,1,6
1013464331995,-5,-2,-4,-2,-1,-1,-1,-3
1013464331995,31,-2,-1,-1,-2,-3,0,0
1013464333580,-51,-12,0,2,0,-2,0,-1
1013464333580,-6,-2,-2,-1,-1,1,2,-6
1013464347031,7,-5,-4,-3,-2,0,0,-1
1013464347031,12,2,3,1,-1,-2,-1,2
1013464348611,27,4,-7,-3,0,-2,0,2
1013464348611,-23,-4,0,-1,0,-2,2,2
1013464369749,-23,0,1,-2,0,3,-4,-2
1013464369749,25,3,2,0,0,0,-1,0
1013464371151,-27,4,7,5,3,1,9,2
1013464371151,16,-3,-11,-4,-4,0,-11,4
1013464392257,-10,-9,-10,-4,-2,-2,9,-12
1013464392257,-7,2,3,-2,1,-3,-19,1
1013464393780,9,7,6,2,3,5,18,2
1013464393780,4,4,-1,-1,-1,1,-10,9
1013464407218,-17,-7,-4,-1,-3,-2,-6,-6
1013464407218,4,0,0,0,-1,-5,-24,-11
1013464408704,-5,-1,-6,-1,-2,-2,46,7
1013464408704,-8,-5,2,-1,1,4,-1,-2
1013464429727,26,6,3,1,0,4,-7,3
1013464429727,-8,-4,2,1,0,7,52,19
1013464431134,34,18,3,-1,0,-10,-46,0
1013464431134,-48,-34,-10,-8,-7,4,-42,-36
1013464452110,-21,-8,1,-2,-8,-29,-40,-19
1013464452110,-1,5,2,3,1,23,47,13
1013464453682,14,11,5,2,-10,-13,-73,6
1013464453682,14,-12,-8,-4,-5,-9,65,3
1013464474751,27,11,0,2,6,10,-15,-1
1013464474751,1,3,2,0,0,0,39,5
1013464476264,-43,-10,-4,-4,-3,24,92,13
1013464476264,-6,6,2,1,-14,-16,-99,0
1013464489721,8,-3,-6,-10,2,-19,64,-14
1013464489721,-45,-10,0,1,5,-4,-50,-5
1013464491249,11,-2,4,5,0,13,-34,-10
1013464491249,31,4,-2,-5,-3,8,60,2
1013464512194,51,10,0,1,13,18,61,12
1013464512194,-55,-21,-10,-8,-16,-23,-99,-46
1013464513661,3,-9,-10,-8,14,12,24,-4
1013464513661,11,16,14,17,44,-14,51,30
1013464526477,27,11,5,1,-21,3,-84,19
1013464526477,38,-5,1,-3,-6,-7,69,0
1013464533314,-21,-17,-8,-5,-7,-13,-52,-41
1013464533314,72,28,-2,3,-1,-10,-50,-8
1013464549722,-107,-34,-5,-11,-15,-1,103,-14
1013464549722,88,19,-1,4,16,14,-81,49
1013464551227,-47,-39,-15,-11,12,-23,30,-13
1013464551227,14,22,20,10,-32,18,102,5
1013464572114,24,27,6,9,21,2,-107,27
1013464572114,-65,-15,-3,-2,-15,19,10,-1
1013464573776,74,11,-3,-3,1,4,24,-4
1013464573776,-63,-8,-5,-9,3,2,-111,-19
1013464586362,21,-6,1,3,-15,-18,5,-17
1013464586362,-26,-7,-4,-2,38,-7,105,-5
1013464593095,24,25,11,8,-20,-3,-104,29
1013464593095,-22,-20,2,3,29,8,127,45
1013464609513,7,-3,-3,-3,-39,16,-88,-22
1013464609513,40,8,3,0,-1,-14,-5,-5
1013464611105,97,8,1,7,10,15,-68,-47
1013464611105,-92,-1,0,0,6,-2,41,31
1013464633494,7,-30,-15,-8,-14,-40,31,19
1013464633494,16,15,6,5,-6,56,94,-18
1013464636513,-22,16,12,5,-5,-26,47,71
1013464636513,27,18,0,-2,-16,-16,-48,-31
1013464647813,18,0,-3,5,17,20,85,14
1013464647813,23,-6,-7,-5,-13,-21,40,10
1013464653280,-42,1,8,5,-24,1,30,-2
1013464653280,46,5,-1,8,30,10,-26,13
1013464669780,-50,11,6,-3,0,-31,-59,-9
1013464669780,-68,-8,-8,-9,3,21,-23,-58
1013464671266,49,17,1,4,5,-7,58,43
1013464671266,-52,-24,-5,0,2,36,59,52
1013464692000,2,1,-1,6,14,20,30,-59
1013464692000,42,25,10,7,-10,-20,-26,68
1013464693662,-6,-29,-19,-21,-15,23,-10,-102
1013464693662,-62,-1,-4,-17,-34,-39,-17,-60
1013464706477,53,-15,1,7,4,-16,-41,63
1013464706477,18,28,17,8,16,55,91,26
1013464713433,3,57,21,19,35,-14,110,62
1013464713433,24,-88,-21,-2,15,52,50,-33
1013464729671,-51,48,-17,-15,8,50,38,0
1013464729671,38,-23,-6,10,-18,-128,-83,-27
1013464731129,-80,-47,-13,-24,-8,66,-104,-38
1013464731129,-25,-9,1,0,-31,-67,60,10
1013464752162,-12,-19,4,20,21,70,51,10
1013464752162,-1,40,0,1,39,19,-128,-22
1013464753795,9,3,-10,-4,-4,-66,107,15
1013464753795,-47,21,8,-9,10,11,2,2
1013464766516,-55,-13,5,8,-22,-55,-61,-58
1013464766516,46,-8,8,-7,-43,-1,-89,-22
1013464773105,-2,19,5,23,50,52,-18,-1
1013464773105,-60,-70,-12,-32,-80,-60,-69,-63
1013464789726,88,47,13,-14,-36,-45,-49,23
1013464789726,-17,44,0,12,40,13,-27,15
1013464791110,-11,-16,-16,-24,-10,-128,-53,-58
1013464791110,38,-15,10,-3,-50,44,83,-11
1013464812193,-61,-27,-14,1,18,33,-79,-88
1013464812193,-15,-54,-46,-65,-79,-33,65,-17
1013464813608,14,58,23,62,105,103,90,108
1013464813608,46,-23,-18,-41,-65,-7,-40,14
1013464825870,69,11,8,25,46,39,127,51
1013464825870,-95,-94,-22,-12,7,67,-3,-31
1013464834712,92,98,31,-18,-78,-88,50,47
1013464834712,-1,-62,3,42,127,121,-41,-48
1013464849741,-45,72,-1,-33,-94,-128,-34,-11
1013464849741,-44,-28,3,17,19,60,-32,-2
1013464851177,47,20,0,18,80,127,25,-12
1013464851177,127,23,-5,-18,-94,-109,-90,-36
1013464872807,-35,-44,-4,-13,55,84,54,23
1013464872807,76,78,25,31,80,16,-64,75
